"","project","round","change","count","size","ratio"
"17082","471926aff0f06","P3","GENERIC_REMOVE_CHARS",2,994,0.00201207243460765
"17083","4719d1b89142c","P3","GENERIC_REMOVE_CHARS",34,9699,0.00350551603258068
"17084","471ad031a9d2b","P3","GENERIC_REMOVE_CHARS",2,1013,0.00197433366238894
"17085","471ada99e379d","P3","GENERIC_REMOVE_CHARS",11,4337,0.00253631542540927
"17086","471b574e36a35","P3","GENERIC_REMOVE_CHARS",41,17290,0.00237131289762869
"17087","471b934d68326","P3","GENERIC_REMOVE_CHARS",8,4265,0.0018757327080891
"17088","471baab754890","P3","GENERIC_REMOVE_CHARS",1,609,0.00164203612479475
"17089","471c0c1f6b463","P3","GENERIC_REMOVE_CHARS",122,29872,0.004084092126406
"17090","471c1122ce75f","P3","GENERIC_REMOVE_CHARS",1,905,0.00110497237569061
"17091","471c164ba54f6","P3","GENERIC_REMOVE_CHARS",2,836,0.00239234449760766
"17092","471d35c11acce","P3","GENERIC_REMOVE_CHARS",1,83,0.0120481927710843
"17093","471e589d85980","P3","GENERIC_REMOVE_CHARS",4,1186,0.00337268128161889
"17094","471e642cbb552","P3","GENERIC_REMOVE_CHARS",5,4437,0.00112688753662384
"17095","471ebc03d98f8","P3","GENERIC_REMOVE_CHARS",23,9690,0.00237358101135191
"17096","471ef8e015034","P3","GENERIC_REMOVE_CHARS",28,5385,0.00519962859795729
"17097","471f000feaf88","P3","GENERIC_REMOVE_CHARS",69,34950,0.00197424892703863
"17098","471f002701acc","P3","GENERIC_REMOVE_CHARS",2,23,0.0869565217391304
"17099","471f00b406ab6","P3","GENERIC_REMOVE_CHARS",1,30,0.0333333333333333
"17100","471f00e626610","P3","GENERIC_REMOVE_CHARS",1,120,0.00833333333333333
"17101","471f94ff5ce2b","P3","GENERIC_REMOVE_CHARS",15,8735,0.00171722953634803
"17102","471f9ce7eec5f","P3","GENERIC_REMOVE_CHARS",62,12254,0.0050595723845275
"17103","471fa19983ad9","P3","GENERIC_REMOVE_CHARS",9,5959,0.00151032052357778
"17104","471fafa329907","P3","GENERIC_REMOVE_CHARS",1,774,0.00129198966408269
"17105","471fb9d22a993","P3","GENERIC_REMOVE_CHARS",1,778,0.0012853470437018
"17106","471ff1f0e4762","P3","GENERIC_REMOVE_CHARS",9,1423,0.00632466619817287
"17107","4720e9ba1b492","P3","GENERIC_REMOVE_CHARS",4,2827,0.0014149274849664
"17108","47215ac3a07f3","P3","GENERIC_REMOVE_CHARS",16,4610,0.003470715835141
"17109","4721c692c1ffd","P3","GENERIC_REMOVE_CHARS",18,5275,0.00341232227488152
"17110","4721c6f4118ca","P3","GENERIC_REMOVE_CHARS",8,754,0.0106100795755968
"17111","4721c73bd5cf3","P3","GENERIC_REMOVE_CHARS",1,60,0.0166666666666667
"17112","4721c79ad1349","P3","GENERIC_REMOVE_CHARS",17,1481,0.0114787305874409
"17113","4721c7ed9c966","P3","GENERIC_REMOVE_CHARS",20,1555,0.0128617363344051
"17114","4721c87033dde","P3","GENERIC_REMOVE_CHARS",9,111,0.0810810810810811
"17115","4721c8b881f8a","P3","GENERIC_REMOVE_CHARS",10,716,0.0139664804469274
"17116","4721c8eeb671f","P3","GENERIC_REMOVE_CHARS",16,1076,0.0148698884758364
"17117","4721c9372008c","P3","GENERIC_REMOVE_CHARS",4,746,0.00536193029490617
"17118","47223e4db3eb7","P3","GENERIC_REMOVE_CHARS",1,694,0.00144092219020173
"17119","47226ef8ea574","P3","GENERIC_REMOVE_CHARS",1,178,0.00561797752808989
"17120","472290155979b","P3","GENERIC_REMOVE_CHARS",4,891,0.00448933782267116
"17121","472375e404762","P3","GENERIC_REMOVE_CHARS",323,132493,0.00243786464190561
"17122","4723f708a7715","P3","GENERIC_REMOVE_CHARS",11,8302,0.00132498193206456
"17123","4724b73d7205c","P3","GENERIC_REMOVE_CHARS",1,441,0.00226757369614512
"17124","4724bb0db9d66","P3","GENERIC_REMOVE_CHARS",23,9250,0.00248648648648649
"17125","472526bf68760","P3","GENERIC_REMOVE_CHARS",15,4423,0.00339136332805788
"17126","47252dc3d34c5","P3","GENERIC_REMOVE_CHARS",2,114,0.0175438596491228
"17127","47260f074e03f","P3","GENERIC_REMOVE_CHARS",27,9257,0.00291671167764935
"17128","4726964c65378","P3","GENERIC_REMOVE_CHARS",64,21886,0.00292424380882756
"17129","472791473b441","P3","GENERIC_REMOVE_CHARS",12,13033,0.000920739660860892
"17130","47280d0307b04","P3","GENERIC_REMOVE_CHARS",36,16618,0.0021663256709592
"17131","472a64487354d","P3","GENERIC_REMOVE_CHARS",75,30048,0.00249600638977636
"17132","472cb8083a618","P3","GENERIC_REMOVE_CHARS",26,10670,0.00243673851921275
"17133","472d0dca6f4cd","P3","GENERIC_REMOVE_CHARS",17,4227,0.00402176484504377
"17134","472e38b6569e8","P3","GENERIC_REMOVE_CHARS",5,2642,0.00189250567751703
"17135","472e66582f6a8","P3","GENERIC_REMOVE_CHARS",2,802,0.00249376558603491
"17136","472e6ba72d0dc","P3","GENERIC_REMOVE_CHARS",9,1445,0.00622837370242215
"17137","472e8bf6b651f","P3","GENERIC_REMOVE_CHARS",3,410,0.00731707317073171
"17138","4730c160392f6","P3","GENERIC_REMOVE_CHARS",16,6182,0.00258815917178907
"17139","4730fe55616a1","P3","GENERIC_REMOVE_CHARS",19,2041,0.00930916217540421
"17140","47312ec949df7","P3","GENERIC_REMOVE_CHARS",130,18068,0.00719504095638698
"17141","4733358b9b755","P3","GENERIC_REMOVE_CHARS",4,266,0.0150375939849624
"17142","47340bf9c5e94","P3","GENERIC_REMOVE_CHARS",7,1948,0.00359342915811088
"17143","47346213cfcd4","P3","GENERIC_REMOVE_CHARS",6,8925,0.000672268907563025
"17144","4734635967235","P3","GENERIC_REMOVE_CHARS",8,14193,0.000563658141337279
"17145","47354cf66b6a4","P3","GENERIC_REMOVE_CHARS",122,30619,0.00398445409712923
"17146","4735f26654a7a","P3","GENERIC_REMOVE_CHARS",5,8335,0.000599880023995201
"17147","4735f58649c3e","P3","GENERIC_REMOVE_CHARS",7,15119,0.000462993584231761
"17148","473604cd51f6d","P3","GENERIC_REMOVE_CHARS",13,6942,0.00187265917602996
"17149","473607b615c2f","P3","GENERIC_REMOVE_CHARS",14,4848,0.00288778877887789
"17150","473607d75a658","P3","GENERIC_REMOVE_CHARS",15,5682,0.00263991552270327
"17151","473659f174184","P3","GENERIC_REMOVE_CHARS",72,13314,0.00540784136998648
"17152","4737aa5a01a3b","P3","GENERIC_REMOVE_CHARS",5,2298,0.00217580504786771
"17153","47392d97aaee0","P3","GENERIC_REMOVE_CHARS",48,14828,0.00323711896412193
"17154","473a134e36c9c","P3","GENERIC_REMOVE_CHARS",96,45348,0.0021169621593014
"17155","473a26b0ab228","P3","GENERIC_REMOVE_CHARS",76,44514,0.0017073280316305
"17156","473a39b1d835d","P3","GENERIC_REMOVE_CHARS",21,4750,0.00442105263157895
"17157","473a5367071cb","P3","GENERIC_REMOVE_CHARS",31,11208,0.00276588151320485
"17158","473b37690afe3","P3","GENERIC_REMOVE_CHARS",38,17502,0.00217118043652154
"17159","473c8d9b4084a","P3","GENERIC_REMOVE_CHARS",11,3893,0.00282558438222451
"17160","473cf06b4bc87","P3","GENERIC_REMOVE_CHARS",23,8910,0.00258136924803591
"17161","473d116379d73","P3","GENERIC_REMOVE_CHARS",3,1312,0.00228658536585366
"17162","473d1560cddb0","P3","GENERIC_REMOVE_CHARS",1,447,0.00223713646532438
"17163","473d6e5a886cd","P3","GENERIC_REMOVE_CHARS",14,9159,0.00152855115187248
"17164","473d715a9c8c5","P3","GENERIC_REMOVE_CHARS",2,229,0.00873362445414847
"17165","473dc7273eeaf","P3","GENERIC_REMOVE_CHARS",2,599,0.00333889816360601
"17166","473f26ce0a1b3","P3","GENERIC_REMOVE_CHARS",11,18446,0.000596335248834436
"17167","473f272452fc6","P3","GENERIC_REMOVE_CHARS",24,18279,0.00131298211061874
"17168","473f5764e77c1","P3","GENERIC_REMOVE_CHARS",11,4898,0.00224581461821152
"17169","473f88421aad1","P3","GENERIC_REMOVE_CHARS",3,1126,0.00266429840142096
"17170","47403abce1648","P3","GENERIC_REMOVE_CHARS",2,1886,0.00106044538706257
"17171","4740aa63616c9","P3","GENERIC_REMOVE_CHARS",3,614,0.00488599348534202
"17172","4740c97880d85","P3","GENERIC_REMOVE_CHARS",2,118,0.0169491525423729
"17173","4740d2b4c45e8","P3","GENERIC_REMOVE_CHARS",8,1010,0.00792079207920792
"17174","4740d6ab59754","P3","GENERIC_REMOVE_CHARS",8,965,0.00829015544041451
"17175","4740ddbdc0956","P3","GENERIC_REMOVE_CHARS",4,427,0.00936768149882904
"17176","4740fc441c78d","P3","GENERIC_REMOVE_CHARS",1,551,0.00181488203266788
"17177","4741c4d413dd6","P3","GENERIC_REMOVE_CHARS",5,2085,0.00239808153477218
"17178","4741da9195add","P3","GENERIC_REMOVE_CHARS",3,1363,0.00220102714600147
"17179","4741dcd822547","P3","GENERIC_REMOVE_CHARS",2,729,0.00274348422496571
"17180","4741def554ca4","P3","GENERIC_REMOVE_CHARS",3,804,0.00373134328358209
"17181","4741e178064c7","P3","GENERIC_REMOVE_CHARS",7,2570,0.00272373540856031
"17182","4741e318be5b7","P3","GENERIC_REMOVE_CHARS",2,377,0.00530503978779841
"17183","4743c37f8b64f","P3","GENERIC_REMOVE_CHARS",298,126781,0.0023505099344539
"17184","4744512e669c5","P3","GENERIC_REMOVE_CHARS",29,30348,0.000955581916436009
"17185","474451321c6dc","P3","GENERIC_REMOVE_CHARS",48,48143,0.000997029682404503
"17186","47445136cf474","P3","GENERIC_REMOVE_CHARS",34,45233,0.000751663608427475
"17187","4744513c736f4","P3","GENERIC_REMOVE_CHARS",32,30389,0.00105301260324459
"17188","47445be43e3cb","P3","GENERIC_REMOVE_CHARS",36,50162,0.000717674733862286
"17189","47445be8cbe0e","P3","GENERIC_REMOVE_CHARS",39,38832,0.00100432632880099
"17190","47445bedeb2ca","P3","GENERIC_REMOVE_CHARS",35,35168,0.000995222929936306
"17191","47445bf3dbb0a","P3","GENERIC_REMOVE_CHARS",55,48823,0.0011265182393544
"17192","4744744471fb7","P3","GENERIC_REMOVE_CHARS",44,41515,0.001059857882693
"17193","47447448597ff","P3","GENERIC_REMOVE_CHARS",61,56517,0.0010793212661677
"17194","4744744be721d","P3","GENERIC_REMOVE_CHARS",48,41132,0.00116697461830205
"17195","47449fc1916ff","P3","GENERIC_REMOVE_CHARS",3,1365,0.0021978021978022
"17196","4744cac0cb63a","P3","GENERIC_REMOVE_CHARS",1,229,0.00436681222707424
"17197","474501c572631","P3","GENERIC_REMOVE_CHARS",11,3706,0.0029681597409606
"17198","4748c033b549d","P3","GENERIC_REMOVE_CHARS",1,219,0.0045662100456621
"17199","4748c1fd5e56a","P3","GENERIC_REMOVE_CHARS",6,2248,0.00266903914590747
"17200","4748c3b80b045","P3","GENERIC_REMOVE_CHARS",3,886,0.00338600451467269
"17201","4748c6957c5d4","P3","GENERIC_REMOVE_CHARS",4,1965,0.00203562340966921
"17202","4748c95eef9a4","P3","GENERIC_REMOVE_CHARS",2,531,0.00376647834274953
"17203","4749a34646fcc","P3","GENERIC_REMOVE_CHARS",18,2248,0.00800711743772242
"17204","4749a3741b6d2","P3","GENERIC_REMOVE_CHARS",66,54647,0.00120775156916208
"17205","4749a3773f95e","P3","GENERIC_REMOVE_CHARS",29,38096,0.000761234775304494
"17206","4749a37a97819","P3","GENERIC_REMOVE_CHARS",58,67609,0.000857873951692822
"17207","4749ac704ddf4","P3","GENERIC_REMOVE_CHARS",24,36608,0.000655594405594406
"17208","4749ac72b27b6","P3","GENERIC_REMOVE_CHARS",44,54893,0.000801559397373071
"17209","4749ac7654da8","P3","GENERIC_REMOVE_CHARS",88,35003,0.00251407022255235
"17210","4749b5c8498ec","P3","GENERIC_REMOVE_CHARS",135,93043,0.00145094203755253
"17211","4749b5cda292b","P3","GENERIC_REMOVE_CHARS",47,46958,0.00100089441628689
"17212","4749b5d45098c","P3","GENERIC_REMOVE_CHARS",164,65373,0.00250868095391064
"17213","4749e69864520","P3","GENERIC_REMOVE_CHARS",34,13562,0.00250700486653886
"17214","4749fab513889","P3","GENERIC_REMOVE_CHARS",30,16077,0.00186601977980967
"17215","474a08c5c73ad","P3","GENERIC_REMOVE_CHARS",5,1441,0.00346981263011797
"17216","474c3959c5ed2","P3","GENERIC_REMOVE_CHARS",8,4961,0.00161257810925217
"17217","474c395ccbcfa","P3","GENERIC_REMOVE_CHARS",12,7184,0.00167037861915367
"17218","474c39604be99","P3","GENERIC_REMOVE_CHARS",7,4294,0.0016301816488123
"17219","474c76f39c463","P3","GENERIC_REMOVE_CHARS",37,11983,0.00308770758574647
"17220","474d582752c7e","P3","GENERIC_REMOVE_CHARS",19,8470,0.00224321133412043
"17221","474d582fd5d05","P3","GENERIC_REMOVE_CHARS",20,7944,0.00251762336354481
"17222","474d5836b95a7","P3","GENERIC_REMOVE_CHARS",7,3716,0.00188374596340151
"17223","474d5e532e3ed","P3","GENERIC_REMOVE_CHARS",28,9895,0.00282971197574533
"17224","474d5e5948920","P3","GENERIC_REMOVE_CHARS",27,8023,0.0033653246915119
"17225","474d5e73576d7","P3","GENERIC_REMOVE_CHARS",573,44050,0.0130079455164586
"17226","474d638ec8e6d","P3","GENERIC_REMOVE_CHARS",11,6313,0.00174243624267385
"17227","474d6393ef210","P3","GENERIC_REMOVE_CHARS",10,4368,0.00228937728937729
"17228","474d7247c85e7","P3","GENERIC_REMOVE_CHARS",11,8347,0.00131783874445909
"17229","474d724ce4bc9","P3","GENERIC_REMOVE_CHARS",18,15601,0.00115377219409012
"17230","474dab180a415","P3","GENERIC_REMOVE_CHARS",21,4122,0.00509461426491994
"17231","474e60097a61d","P3","GENERIC_REMOVE_CHARS",5,1485,0.00336700336700337
"17232","474ff212404b2","P3","GENERIC_REMOVE_CHARS",27,4198,0.00643163411148166
"17233","47517fc21b9f7","P3","GENERIC_REMOVE_CHARS",11,1478,0.0074424898511502
"17234","4751a0bb68aa3","P3","GENERIC_REMOVE_CHARS",31,12185,0.00254411161263849
"17235","4751c616667ed","P3","GENERIC_REMOVE_CHARS",5,1593,0.00313873195229127
"17236","4751cdb54dcb9","P3","GENERIC_REMOVE_CHARS",3,867,0.00346020761245675
"17237","4751e70670999","P3","GENERIC_REMOVE_CHARS",2,1641,0.0012187690432663
"17238","4752ae1860816","P3","GENERIC_REMOVE_CHARS",2,2292,0.00087260034904014
"17239","4752d1ca62cfb","P3","GENERIC_REMOVE_CHARS",23,10131,0.00227025959924983
"17240","4754c06ba0b39","P3","GENERIC_REMOVE_CHARS",1,657,0.0015220700152207
"17241","47551fec07d19","P3","GENERIC_REMOVE_CHARS",8,4088,0.00195694716242661
"17242","47555672654cf","P3","GENERIC_REMOVE_CHARS",6,1585,0.00378548895899054
"17243","4755584edc8f4","P3","GENERIC_REMOVE_CHARS",12,2255,0.00532150776053215
"17244","47556eb5e59c9","P3","GENERIC_REMOVE_CHARS",2,141,0.0141843971631206
"17245","4755b410a5f26","P3","GENERIC_REMOVE_CHARS",95,5962,0.0159342502515934
"17246","4755f8dd3406d","P3","GENERIC_REMOVE_CHARS",1,184,0.00543478260869565
"17247","4755fea18a9f3","P3","GENERIC_REMOVE_CHARS",3,936,0.00320512820512821
"17248","4756d0717f6d2","P3","GENERIC_REMOVE_CHARS",31,3977,0.0077948202162434
"17249","475742a33db99","P3","GENERIC_REMOVE_CHARS",14,3258,0.00429711479435236
"17250","475764e8255de","P3","GENERIC_REMOVE_CHARS",28,3180,0.00880503144654088
"17251","4758ab21d5439","P3","GENERIC_REMOVE_CHARS",21,9228,0.00227568270481144
"17252","47592166e7022","P3","GENERIC_REMOVE_CHARS",19,2301,0.00825727944372012
"17253","4759c4cea84f7","P3","GENERIC_REMOVE_CHARS",4,555,0.00720720720720721
"17254","4759cd52eb5ab","P3","GENERIC_REMOVE_CHARS",26,6345,0.00409771473601261
"17255","475df238f0b6d","P3","GENERIC_REMOVE_CHARS",3,2272,0.00132042253521127
"17256","475df339049a6","P3","GENERIC_REMOVE_CHARS",1,698,0.00143266475644699
"17257","475f3a0ebc245","P3","GENERIC_REMOVE_CHARS",4,1702,0.00235017626321974
"17258","47615dd66cfe0","P3","GENERIC_REMOVE_CHARS",2,262,0.00763358778625954
"17259","47615ee72802a","P3","GENERIC_REMOVE_CHARS",8,3157,0.00253405131453912
"17260","476164587df73","P3","GENERIC_REMOVE_CHARS",1,21,0.0476190476190476
"17261","47616949a71e8","P3","GENERIC_REMOVE_CHARS",12,4622,0.00259627866724362
"17262","47630b0ca43e9","P3","GENERIC_REMOVE_CHARS",11,3844,0.00286160249739854
"17263","47642f5bcc6e7","P3","GENERIC_REMOVE_CHARS",12,16601,0.000722848021203542
"17264","476435e6039b9","P3","GENERIC_REMOVE_CHARS",46,30201,0.00152312837323267
"17265","476437f1a74f4","P3","GENERIC_REMOVE_CHARS",12,18678,0.00064246707356248
"17266","47646b4072e0c","P3","GENERIC_REMOVE_CHARS",50,15422,0.0032421216444041
"17267","476568ed23f09","P3","GENERIC_REMOVE_CHARS",30,21469,0.00139736364059807
"17268","47656f2a3c1e4","P3","GENERIC_REMOVE_CHARS",20,4861,0.00411437975725159
"17269","47657741332de","P3","GENERIC_REMOVE_CHARS",11,1957,0.0056208482370976
"17270","47665f5496043","P3","GENERIC_REMOVE_CHARS",41,14238,0.00287961792386571
"17271","47681fe1b80fe","P3","GENERIC_REMOVE_CHARS",29,12647,0.00229303392108801
"17272","47682eec02b8d","P3","GENERIC_REMOVE_CHARS",31,9410,0.00329436769394261
"17273","4769abac875d9","P3","GENERIC_REMOVE_CHARS",9,3131,0.00287448099648675
"17274","476ab8fdeecb2","P3","GENERIC_REMOVE_CHARS",28,7352,0.00380848748639826
"17275","476caf60530a7","P3","GENERIC_REMOVE_CHARS",9,3202,0.0028107432854466
"17276","476cb6c8eeb28","P3","GENERIC_REMOVE_CHARS",15,6378,0.00235183443085607
"17277","476cb6f208abe","P3","GENERIC_REMOVE_CHARS",6,2656,0.00225903614457831
"17278","476cd8845fef4","P3","GENERIC_REMOVE_CHARS",9,2605,0.00345489443378119
"17279","476db8362bc47","P3","GENERIC_REMOVE_CHARS",12,8399,0.00142874151684724
"17280","47785e9bc5a27","P3","GENERIC_REMOVE_CHARS",3,1347,0.0022271714922049
"17281","4700078558b6a","F1","GENERIC_REPLACE_CHARS",109,24598,0.00443125457354256
"17282","4700c619a2a51","F1","GENERIC_REPLACE_CHARS",197,21756,0.00905497334068763
"17283","47016c8c29e44","F1","GENERIC_REPLACE_CHARS",16,5106,0.00313356835095966
"17284","4701717a42601","F1","GENERIC_REPLACE_CHARS",435,70056,0.00620931825967797
"17285","470193cc37adf","F1","GENERIC_REPLACE_CHARS",1020,104357,0.00977414069013099
"17286","4701c1caa2612","F1","GENERIC_REPLACE_CHARS",107,30309,0.00353030453000759
"17287","4701cb03f32bc","F1","GENERIC_REPLACE_CHARS",33,13442,0.00245499181669394
"17288","470218c0c5725","F1","GENERIC_REPLACE_CHARS",132,33654,0.0039222677839187
"17289","47023565c88f3","F1","GENERIC_REPLACE_CHARS",114,42795,0.00266386260077112
"17290","470295cc33ed4","F1","GENERIC_REPLACE_CHARS",98,19180,0.00510948905109489
"17291","4702cd148e2f1","F1","GENERIC_REPLACE_CHARS",43,8346,0.00515216870357057
"17292","4702cd3fcc46f","F1","GENERIC_REPLACE_CHARS",106,4600,0.0230434782608696
"17293","470327a780584","F1","GENERIC_REPLACE_CHARS",129,17019,0.00757976379340737
"17294","4703888546eeb","F1","GENERIC_REPLACE_CHARS",60,11482,0.00522557045810834
"17295","47042ae9d8f13","F1","GENERIC_REPLACE_CHARS",23,817,0.0281517747858017
"17296","47042bf80f6ed","F1","GENERIC_REPLACE_CHARS",21,1581,0.0132827324478178
"17297","47042c255fe99","F1","GENERIC_REPLACE_CHARS",10,658,0.0151975683890578
"17298","47042c4949ecc","F1","GENERIC_REPLACE_CHARS",264,55280,0.00477568740955137
"17299","47042cb74e81d","F1","GENERIC_REPLACE_CHARS",17,609,0.0279146141215107
"17300","47042cf22932e","F1","GENERIC_REPLACE_CHARS",13,396,0.0328282828282828
"17301","47042d2b7011f","F1","GENERIC_REPLACE_CHARS",22,1200,0.0183333333333333
"17302","470441375a363","F1","GENERIC_REPLACE_CHARS",14,1790,0.00782122905027933
"17303","470443bc1e2b2","F1","GENERIC_REPLACE_CHARS",231,143585,0.00160880314796114
"17304","4704613de39a6","F1","GENERIC_REPLACE_CHARS",8,5251,0.00152351932965149
"17305","470467677f591","F1","GENERIC_REPLACE_CHARS",308,84293,0.00365392144068903
"17306","470483d370205","F1","GENERIC_REPLACE_CHARS",6,571,0.010507880910683
"17307","4704ed6571a4b","F1","GENERIC_REPLACE_CHARS",791,114571,0.00690401585043336
"17308","470599e5e7231","F1","GENERIC_REPLACE_CHARS",42,1702,0.0246768507638073
"17309","4705a68920a92","F1","GENERIC_REPLACE_CHARS",156,10190,0.0153091265947007
"17310","4706e78f6e63d","F1","GENERIC_REPLACE_CHARS",16,6412,0.00249532127261385
"17311","4706f68ad2db7","F1","GENERIC_REPLACE_CHARS",18,9576,0.0018796992481203
"17312","470707e858e9f","F1","GENERIC_REPLACE_CHARS",230,46833,0.00491106698268315
"17313","470711a620365","F1","GENERIC_REPLACE_CHARS",9,1268,0.00709779179810726
"17314","4707aae1ba1b7","F1","GENERIC_REPLACE_CHARS",7,180,0.0388888888888889
"17315","4707b8eeadd9c","F1","GENERIC_REPLACE_CHARS",24,4400,0.00545454545454545
"17316","470842b39869a","F1","GENERIC_REPLACE_CHARS",203,13881,0.0146243066061523
"17317","47086b872f7ff","F1","GENERIC_REPLACE_CHARS",16,5613,0.00285052556565117
"17318","47090c659beef","F1","GENERIC_REPLACE_CHARS",317,36102,0.00878067697080494
"17319","47099bcfc5545","F1","GENERIC_REPLACE_CHARS",28,7235,0.00387007601935038
"17320","470a18a0bcbab","F1","GENERIC_REPLACE_CHARS",460,123924,0.00371195248700817
"17321","470b21b524446","F1","GENERIC_REPLACE_CHARS",160,17146,0.00933162253586842
"17322","470c3f8f47700","F1","GENERIC_REPLACE_CHARS",567,265931,0.00213213201920799
"17323","470c4117c67cf","F1","GENERIC_REPLACE_CHARS",191,47332,0.00403532493873067
"17324","470c41cebf240","F1","GENERIC_REPLACE_CHARS",182,81874,0.00222292791362337
"17325","470c5b3f21051","F1","GENERIC_REPLACE_CHARS",2171,255972,0.00848139640273155
"17326","470d4a1adba03","F1","GENERIC_REPLACE_CHARS",277,48150,0.00575285565939772
"17327","470d6ad64c675","F1","GENERIC_REPLACE_CHARS",31,6327,0.00489963647858385
"17328","470e98a500484","F1","GENERIC_REPLACE_CHARS",49,2478,0.019774011299435
"17329","47102b6718852","F1","GENERIC_REPLACE_CHARS",34,8182,0.00415546321192862
"17330","4710a35875673","F1","GENERIC_REPLACE_CHARS",930,124201,0.00748786241656669
"17331","4710a3cd52093","F1","GENERIC_REPLACE_CHARS",370,91057,0.00406338886631451
"17332","4710ed9f601cd","F1","GENERIC_REPLACE_CHARS",162,8555,0.0189362945645821
"17333","471123bd6e29d","F1","GENERIC_REPLACE_CHARS",121,8126,0.0148904750184593
"17334","4711976216b13","F1","GENERIC_REPLACE_CHARS",141,54994,0.00256391606357057
"17335","4712043fe5b10","F1","GENERIC_REPLACE_CHARS",26,12824,0.00202744853399875
"17336","4712b3c0d4075","F1","GENERIC_REPLACE_CHARS",81,14881,0.00544318258181574
"17337","471659fcc1670","F1","GENERIC_REPLACE_CHARS",309,22611,0.0136659148202202
"17338","471926aff0f06","F1","GENERIC_REPLACE_CHARS",161,19888,0.00809533386967015
"17339","471ad031a9d2b","F1","GENERIC_REPLACE_CHARS",121,28505,0.00424486932117172
"17340","471ada99e379d","F1","GENERIC_REPLACE_CHARS",283,47222,0.00599296937867943
"17341","471b574e36a35","F1","GENERIC_REPLACE_CHARS",570,155559,0.00366420457832719
"17342","471b934d68326","F1","GENERIC_REPLACE_CHARS",308,75228,0.00409422023714574
"17343","471baab754890","F1","GENERIC_REPLACE_CHARS",196,55861,0.00350870911727323
"17344","471bd17adea7b","F1","GENERIC_REPLACE_CHARS",53,18221,0.00290873168322266
"17345","471c0c1f6b463","F1","GENERIC_REPLACE_CHARS",364,59437,0.0061241314332823
"17346","471c1122ce75f","F1","GENERIC_REPLACE_CHARS",15,2898,0.005175983436853
